date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:00	8025/8025	---MCZ	200	added ('OK')	text/css	etag:W/%221f59-54ea1547ef929%22	http://html.iwthemes.com/jekas/run/css/skins/theme-options.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/skins/theme-options.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:00	4895/4895	---MCZ	200	added ('OK')	text/css	etag:W/%22131f-54ea15b1ec265%22	http://html.iwthemes.com/jekas/run/js/fancybox/jquery.fancybox.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/js/fancybox/jquery.fancybox.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:01	4613/4613	---MCZ	200	added ('OK')	text/css	etag:W/%221205-54ea153bba9b1%22	http://html.iwthemes.com/jekas/run/css/carousel/owl.carousel.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/carousel/owl.carousel.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:01	1394/1394	---MCZ	200	added ('OK')	text/css	etag:W/%22572-54ea153c4064b%22	http://html.iwthemes.com/jekas/run/css/carousel/owl.theme.default.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/carousel/owl.theme.default.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:02	73578/73578	---MCZ	200	added ('OK')	text/css	etag:W/%2211f6a-54ea15358c977%22	http://html.iwthemes.com/jekas/run/css/animations/animate.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/animations/animate.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:02	1394/1394	---MCZ	200	added ('OK')	text/css	etag:W/%22572-54ea154a52e50%22	http://html.iwthemes.com/jekas/run/css/slide/revolution.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/slide/revolution.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:03	27937/27937	---MCZ	200	added ('OK')	text/css	etag:W/%226d21-54ea1549f13d4%22	http://html.iwthemes.com/jekas/run/css/slide/extralayers.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/slide/extralayers.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:03	72031/72031	---MCZ	200	added ('OK')	text/css	etag:W/%221195f-54ea15f9d43d4%22	http://html.iwthemes.com/jekas/run/js/rs-plugin/css/settings.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/js/rs-plugin/css/settings.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:04	21984/21984	---MCZ	200	added ('OK')	text/css	etag:W/%2255e0-54ea1545af682%22	http://html.iwthemes.com/jekas/run/css/icons/font-awesome.min.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/icons/font-awesome.min.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:04	2419/2419	---MCZ	200	added ('OK')	text/css	etag:W/%22973-54ea154520d48%22	http://html.iwthemes.com/jekas/run/css/gallery/grid.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/gallery/grid.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:04	6544/6544	---MCZ	200	added ('OK')	text/css	etag:W/%221990-54ea154c0e3fd%22	http://html.iwthemes.com/jekas/run/css/team/minislider.css	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/css/team/minislider.css	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:05	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-54ea157139c87%22	http://html.iwthemes.com/jekas/run/img/img-theme/preloader.gif	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/img-theme/preloader.gif	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:05	10524/10524	---M--	200	added ('OK')	image/png	etag:%22291c-54ea157147746%22	http://html.iwthemes.com/jekas/run/img/img-theme/service-bg.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/img-theme/service-bg.png	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:05	2889/2889	---M--	200	added ('OK')	image/png	etag:%22b49-54ea1572167be%22	http://html.iwthemes.com/jekas/run/img/img-theme/ui.totop.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/img-theme/ui.totop.png	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:33	157713/157713	---M--	200	added ('OK')	image/jpeg	etag:%2226811-54ea157b579a9%22	http://html.iwthemes.com/jekas/run/img/parallax/3.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/parallax/3.jpg	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:35	181039/181039	---M--	200	added ('OK')	image/jpeg	etag:%222c32f-54ea157872663%22	http://html.iwthemes.com/jekas/run/img/parallax/1.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/parallax/1.jpg	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:41	1474/1474	---M--	200	added ('OK')	image/png	etag:%225c2-54ea1571bca42%22	http://html.iwthemes.com/jekas/run/img/img-theme/toggle.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/img-theme/toggle.png	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:43	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=red	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index0e99-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:43	229960/229960	---M--	200	added ('OK')	image/jpeg	etag:%2238248-54ea157ba0d86%22	http://html.iwthemes.com/jekas/run/img/parallax/2.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/parallax/2.jpg	(from http://html.iwthemes.com/jekas/run/css/style.css)
13:59:44	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=blue	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/indexca00-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:45	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=yellow	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index2746-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:45	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=green	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/indexaf91-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:46	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=orange	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/indexceb0-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:47	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=purple	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index938c-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:47	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=pink	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/indexa820-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:48	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=cocoa	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index6788-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:49	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=suelte	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/indexe82e-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:49	49261/49261	---MCZ	200	added ('OK')	text/html	etag:W/%22c06d-54ea14d5aa080%22	http://html.iwthemes.com/jekas/run/index.html?theme=grey	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index0a59-2.html	(from http://html.iwthemes.com/jekas/run/index.html)
13:59:50	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=red	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporate0e99.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:51	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=blue	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporateca00.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:51	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=yellow	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporate2746.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:52	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=green	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporateaf91.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:53	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=orange	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporateceb0.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:53	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=purple	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporate938c.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:54	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=pink	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporatea820.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:55	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=cocoa	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporate6788.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:55	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=suelte	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporatee82e.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
13:59:56	60993/60993	---MCZ	200	added ('OK')	text/html	etag:W/%22ee41-54ea14d3c1c1d%22	http://html.iwthemes.com/jekas/run/index-corporate.html?theme=grey	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-corporate0a59.html	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
14:00:01	29266/29266	---M--	200	added ('OK')	image/jpeg	etag:%227252-54ea15e910454%22	http://html.iwthemes.com/jekas/run/img/slide/slides/bg.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/slide/slides/bg.jpg	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
14:00:10	238388/238388	---M--	200	added ('OK')	image/jpeg	etag:%223a334-54ea157d3cf37%22	http://html.iwthemes.com/jekas/run/img/parallax/4.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/parallax/4.jpg	(from http://html.iwthemes.com/jekas/run/css/style.css)
14:00:10	223196/223196	---M--	200	added ('OK')	image/jpeg	etag:%22367dc-54ea157da7654%22	http://html.iwthemes.com/jekas/run/img/parallax/5.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/parallax/5.jpg	(from http://html.iwthemes.com/jekas/run/css/style.css)
14:00:20	113079/113079	---M--	200	added ('OK')	image/jpeg	etag:%221b9b7-54ea15e8125da%22	http://html.iwthemes.com/jekas/run/img/slide/slides/3.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/slide/slides/3.jpg	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
14:00:26	183292/183292	---M--	200	added ('OK')	image/png	etag:%222cbfc-54ea158630ec8%22	http://html.iwthemes.com/jekas/run/img/slide/slider-item-4.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/slide/slider-item-4.png	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
14:00:28	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=red	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-business0e99.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:28	111405/111405	---M--	200	added ('OK')	image/jpeg	etag:%221b32d-54ea15e8ed1d5%22	http://html.iwthemes.com/jekas/run/img/slide/slides/4.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/slide/slides/4.jpg	(from http://html.iwthemes.com/jekas/run/index-corporate.html)
14:00:29	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=blue	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-businessca00.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:30	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=yellow	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-business2746.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:30	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=green	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-businessaf91.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:31	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=orange	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-businessceb0.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:32	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=purple	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-business938c.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:38	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=pink	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-businessa820.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:39	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=cocoa	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-business6788.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:40	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=suelte	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-businesse82e.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:40	67838/67838	---MCZ	200	added ('OK')	text/html	etag:W/%22108fe-54ea14d34e864%22	http://html.iwthemes.com/jekas/run/index-business.html?theme=grey	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-business0a59.html	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:42	7788/7788	---M--	200	added ('OK')	image/png	etag:%221e6c-54ea158323ae3%22	http://html.iwthemes.com/jekas/run/img/services/5.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/services/5.png	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:53	66103/66103	---M--	200	added ('OK')	image/png	etag:%2210237-54ea158086bda%22	http://html.iwthemes.com/jekas/run/img/services/2.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/services/2.png	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:54	89343/89343	---M--	200	added ('OK')	image/png	etag:%2215cff-54ea158540b10%22	http://html.iwthemes.com/jekas/run/img/slide/mobile.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/slide/mobile.png	(from http://html.iwthemes.com/jekas/run/index-business.html)
14:00:55	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=red	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolio0e99.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:00:56	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=blue	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolioca00.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:00:56	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=yellow	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolio2746.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:00:57	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=green	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolioaf91.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:00:57	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=orange	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolioceb0.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:00:58	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=purple	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolio938c.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:00:58	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=pink	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolioa820.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:00:59	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=cocoa	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolio6788.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:01:00	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=suelte	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolioe82e.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:01:00	48617/48617	---MCZ	200	added ('OK')	text/html	etag:W/%22bde9-54ea14d51d688%22	http://html.iwthemes.com/jekas/run/index-portfolio.html?theme=grey	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-portfolio0a59.html	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:01:01	5393/5393	---M--	200	added ('OK')	image/png	etag:%221511-54ea158785bdc%22	http://html.iwthemes.com/jekas/run/img/sponsors/1.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/sponsors/1.png	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:01:01	4309/4309	---M--	200	added ('OK')	image/png	etag:%2210d5-54ea158785bdc%22	http://html.iwthemes.com/jekas/run/img/sponsors/2.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/sponsors/2.png	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:01:02	5466/5466	---M--	200	added ('OK')	image/png	etag:%22155a-54ea158806a58%22	http://html.iwthemes.com/jekas/run/img/sponsors/3.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/sponsors/3.png	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:01:02	4544/4544	---M--	200	added ('OK')	image/png	etag:%2211c0-54ea1588079f8%22	http://html.iwthemes.com/jekas/run/img/sponsors/4.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/sponsors/4.png	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:01:04	4848/4848	---M--	200	added ('OK')	image/png	etag:%2212f0-54ea158874054%22	http://html.iwthemes.com/jekas/run/img/sponsors/5.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/sponsors/5.png	(from http://html.iwthemes.com/jekas/run/index-portfolio.html)
14:01:04	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=red	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-page0e99.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:05	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=blue	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-pageca00.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:06	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=yellow	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-page2746.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:07	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=green	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-pageaf91.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:07	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=orange	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-pageceb0.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:08	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=purple	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-page938c.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:08	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=pink	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-pagea820.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:09	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=cocoa	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-page6788.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:10	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=suelte	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-pagee82e.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:10	81213/81213	---MCZ	200	added ('OK')	text/html	etag:W/%2213d3d-54ea14d5f72db%22	http://html.iwthemes.com/jekas/run/index-one-page.html?theme=grey	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/index-one-page0a59.html	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:13	13864/13864	---M--	200	added ('OK')	image/png	etag:%223628-54ea158264469%22	http://html.iwthemes.com/jekas/run/img/services/4.png	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/services/4.png	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:20	56357/56357	---M--	200	added ('OK')	image/jpeg	etag:%22dc25-54ea158a324e5%22	http://html.iwthemes.com/jekas/run/img/team/1.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/team/1.jpg	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:23	58401/58401	---M--	200	added ('OK')	image/jpeg	etag:%22e421-54ea158d2b0ab%22	http://html.iwthemes.com/jekas/run/img/team/2.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/team/2.jpg	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:30	59921/59921	---M--	200	added ('OK')	image/jpeg	etag:%22ea11-54ea158d61ba9%22	http://html.iwthemes.com/jekas/run/img/team/3.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/team/3.jpg	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
14:01:33	55428/55428	---M--	200	added ('OK')	image/jpeg	etag:%22d884-54ea158df2425%22	http://html.iwthemes.com/jekas/run/img/team/4.jpg	C:/My%20Web%20Sites/smartcompany/html.iwthemes.com/jekas/run/img/team/4.jpg	(from http://html.iwthemes.com/jekas/run/index-one-page.html)
